"project","version","code_lines","test_lines","test_ratio" 
kivy,15,29216,2776,0.09501642935377876
kivy,16,29465,2785,0.09451892075343628
kivy,17,29786,2845,0.09551467132209764
kivy,18,31127,2956,0.09496578533106306
kivy,19,31233,2971,0.09512374731854129
kivy,20,32025,2996,0.09355191256830601
kivy,21,31963,3020,0.09448424741106905
kivy,22,32506,3043,0.09361348674090937
kivy,23,32530,3060,0.09406701506301875
kivy,24,32602,3060,0.09385927243727378
ng-cordova,1,73768,3865,0.052393991974840036
ng-cordova,2,73768,3865,0.052393991974840036
ng-cordova,3,73768,3865,0.052393991974840036
ng-cordova,4,73768,3865,0.052393991974840036
ng-cordova,5,73768,3865,0.052393991974840036
ng-cordova,6,73768,3865,0.052393991974840036
ng-cordova,7,73768,3865,0.052393991974840036
ng-cordova,8,73768,3865,0.052393991974840036
ng-cordova,9,41588,5,0.00012022698855439069
ng-cordova,10,42550,5,0.00011750881316098707
ng-cordova,11,42669,5,0.0001171810916590499
ng-cordova,12,484445,1854,0.0038270598313534044
ng-cordova,13,486357,2726,0.005604936291654073
ng-cordova,14,485506,2748,0.0056600742318323564
ng-cordova,15,487512,2842,0.005829600091895174
ng-cordova,16,67922,2968,0.043697182061776745
ng-cordova,17,69937,3014,0.04309592919341693
ng-cordova,18,70247,3014,0.04290574686463479
ng-cordova,19,70961,3190,0.044954270655712295
ng-cordova,20,71677,3297,0.04599801889029954
ng-cordova,21,72917,3320,0.04553122042870661
ng-cordova,22,71625,3320,0.04635253054101222
ng-cordova,23,72358,3338,0.046131733878769454
ng-cordova,24,73332,3509,0.04785087001581847
boto,1,23642,2797,0.11830640385754167
boto,2,23733,2802,0.11806345594741499
boto,3,24161,2894,0.11977981043830967
boto,4,25038,3173,0.1267273743909258
boto,5,25280,3280,0.12974683544303797
boto,6,25431,3240,0.1274035625811018
boto,7,27186,3878,0.14264695063635696
boto,8,28032,4298,0.1533247716894977
boto,9,29081,4414,0.15178295106770745
boto,10,30628,4718,0.1540420530233773
boto,11,31864,4858,0.15246045694200352
boto,12,32900,5837,0.1774164133738602
boto,13,33503,5831,0.17404411545234755
boto,14,34035,5960,0.17511385338622007
boto,15,37141,6886,0.18540157777119626
boto,16,37508,7081,0.18878639223632293
boto,17,38515,7738,0.2009087368557705
boto,18,39923,8124,0.2034917215640107
boto,19,41360,8995,0.2174806576402321
boto,20,44085,10554,0.2394011568560735
boto,21,45086,10860,0.24087299826997294
boto,22,46829,11394,0.2433107689679472
boto,23,50091,13530,0.27010840270707315
boto,24,50664,13931,0.2749684193904942
Aloha-Editor,1,129824,22681,0.17470575548434805
Aloha-Editor,2,129886,22681,0.1746223611474678
Aloha-Editor,3,130072,22681,0.17437265514484285
Aloha-Editor,4,130376,22681,0.17396606737436338
Aloha-Editor,5,130632,22681,0.17362514544675117
Aloha-Editor,6,130662,22681,0.17358528110697832
Aloha-Editor,7,130865,22681,0.17331601268482788
Aloha-Editor,8,131053,22681,0.17306738495112664
Aloha-Editor,9,131304,22681,0.17273655029549748
Aloha-Editor,10,131306,22681,0.17273391924207576
Aloha-Editor,11,131718,22681,0.17219362577627964
Aloha-Editor,12,133375,22651,0.1698294283036551
Aloha-Editor,13,133309,22534,0.16903584904245025
Aloha-Editor,14,133791,22534,0.16842687475241233
Aloha-Editor,15,137155,22737,0.16577594692136632
Aloha-Editor,16,137244,22737,0.1656684445221649
Aloha-Editor,17,137194,22754,0.16585273408458096
Aloha-Editor,18,133123,22684,0.17039880411348904
Aloha-Editor,19,137441,22754,0.16555467436936577
Aloha-Editor,20,133154,22684,0.17035913303393063
Aloha-Editor,21,137550,22754,0.16542348237004725
Aloha-Editor,22,137550,22754,0.16542348237004725
Aloha-Editor,23,133489,22555,0.16896523309036698
Aloha-Editor,24,137725,22772,0.16534398257396987
RxJava,1,19227,2603,0.13538253497685546
RxJava,2,22106,3133,0.1417262281733466
RxJava,3,25105,13421,0.5345947022505477
RxJava,4,34143,18228,0.5338722432123715
RxJava,5,41978,23264,0.5541950545523846
RxJava,6,45745,25503,0.557503552300798
RxJava,7,52167,29048,0.556827112925796
RxJava,8,54315,29913,0.5507318420325877
RxJava,9,51974,29048,0.5588948320314003
RxJava,10,57360,31346,0.5464783821478382
RxJava,11,62621,34559,0.5518755688986123
RxJava,12,63544,35411,0.5572674052624953
RxJava,13,44980,27734,0.6165851489550912
RxJava,14,45304,28172,0.6218435458237683
RxJava,15,46671,29195,0.625549056159071
RxJava,16,48688,30341,0.6231720341767992
RxJava,17,49144,30616,0.622985511964838
RxJava,18,52456,32509,0.619738447460729
RxJava,19,53585,33339,0.6221703835028459
RxJava,20,54085,33767,0.624332069889988
RxJava,21,55849,34809,0.6232698884492113
RxJava,22,58312,36061,0.6184147345314858
RxJava,23,60092,36843,0.6131098981561606
RxJava,24,63336,38992,0.6156372363268915
Theano,1,64044,25679,0.40095871588283055
Theano,2,64471,25866,0.4012036419475423
Theano,3,65266,26392,0.4043759384671958
Theano,4,67285,27248,0.40496395927769935
Theano,5,68154,27744,0.40707808785984684
Theano,6,70223,28752,0.40943850305455476
Theano,7,73261,30712,0.4192134969492636
Theano,8,75377,31137,0.41308356660519785
Theano,9,76317,31455,0.41216242776838713
Theano,10,76907,31635,0.41134097026278493
Theano,11,78759,32424,0.4116862834723651
Theano,12,78391,32374,0.41298108201196565
Theano,13,82213,34696,0.42202571369491443
Theano,14,83966,35355,0.42106328752113953
Theano,15,84995,35728,0.42035413847873404
Theano,16,85966,36162,0.4206546774306121
Theano,17,87093,36714,0.4215493782508353
Theano,18,87636,36818,0.42012414989273816
Theano,19,87586,36727,0.4193250062795424
Theano,20,88668,37206,0.41961023142509135
Theano,21,88920,37328,0.41979307242465136
Theano,22,89367,37464,0.41921514653059855
Theano,23,90580,37871,0.4180945020975933
Theano,24,91191,38369,0.420754241098354
matplotlib,1,88268,3013,0.03413468074500385
matplotlib,2,88397,3033,0.034311119155627456
matplotlib,3,92027,3116,0.03385962815260739
matplotlib,4,88461,3034,0.034297600072348264
matplotlib,5,93419,3131,0.03351566597801304
matplotlib,6,93078,3131,0.03363845376995638
matplotlib,7,93896,3132,0.03335605350600664
matplotlib,8,88544,3074,0.03471720274665703
matplotlib,9,94480,3179,0.033647332768839966
matplotlib,10,95033,3467,0.03648206412509339
matplotlib,11,95413,3554,0.03724859295903074
matplotlib,12,95428,3584,0.03755711112042587
matplotlib,13,101263,4258,0.04204892211370392
matplotlib,14,101823,4181,0.04106144977068049
matplotlib,15,101879,4262,0.04183394026246822
matplotlib,16,103093,4573,0.04435800684818562
matplotlib,17,104060,4758,0.0457236209878916
matplotlib,18,104456,4904,0.04694799724285824
matplotlib,19,93210,5222,0.05602403175624933
matplotlib,20,102401,4535,0.04428667688792102
matplotlib,21,94279,5844,0.06198623235290998
matplotlib,22,102533,4633,0.04518545248846713
matplotlib,23,93988,6663,0.07089202876963016
matplotlib,24,93799,6537,0.06969157453704197
keras,1,42036,14624,0.34789228280521456
keras,2,42036,14624,0.34789228280521456
keras,3,42036,14624,0.34789228280521456
keras,4,42036,14624,0.34789228280521456
keras,5,42036,14624,0.34789228280521456
keras,6,42036,14624,0.34789228280521456
keras,7,42036,14624,0.34789228280521456
keras,8,2126,31,0.01458137347130762
keras,9,2706,256,0.09460458240946046
keras,10,3733,660,0.17680150013394053
keras,11,5694,1527,0.26817702845100105
keras,12,6302,1740,0.27610282450015866
keras,13,6648,1950,0.2933212996389892
keras,14,7228,2054,0.2841726618705036
keras,15,8283,2146,0.25908487263068936
keras,16,9466,2493,0.26336361715613776
keras,17,10557,2804,0.26560575921189733
keras,18,11165,3020,0.2704881325570981
keras,19,12766,3515,0.2753407488641704
keras,20,14115,3446,0.24413744243712363
keras,21,14745,3523,0.2389284503221431
keras,22,15123,3564,0.23566752628446735
keras,23,16388,3933,0.2399926775689529
keras,24,17764,3903,0.21971402837198828
material-ui,1,132788,23256,0.17513630749766546
material-ui,2,132788,23256,0.17513630749766546
material-ui,3,121,0,0
material-ui,4,375,0,0
material-ui,5,366,0,0
material-ui,6,462,0,0
material-ui,7,616,0,0
material-ui,8,1179,0,0
material-ui,9,1365,0,0
material-ui,10,615,0,0
material-ui,11,1665,0,0
material-ui,12,1720,0,0
material-ui,13,1981,0,0
material-ui,14,2373,172,0.07248209018120523
material-ui,15,2755,399,0.14482758620689656
material-ui,16,3078,758,0.24626380766731643
material-ui,17,4176,818,0.19588122605363983
material-ui,18,4414,861,0.19506116900770276
material-ui,19,5583,864,0.15475550779150993
material-ui,20,5641,1018,0.18046445665662117
material-ui,21,6632,2024,0.30518697225572977
material-ui,22,39836,2418,0.0606988653479265
material-ui,23,41482,3474,0.0837471674461212
material-ui,24,43638,4144,0.09496310555020854
invoiceninja,1,188043,40714,0.2165143078976617
invoiceninja,2,94456,35,0.000370542898280681
invoiceninja,3,97207,35,0.00036005637454092815
invoiceninja,4,151793,17,0.00011199462425803562
invoiceninja,5,152916,17,0.00011117214679955008
invoiceninja,6,153815,17,0.00011052238078210838
invoiceninja,7,155927,1450,0.00929922335451846
invoiceninja,8,158006,1505,0.009524954748553853
invoiceninja,9,168467,1564,0.009283717285877947
invoiceninja,10,173169,1633,0.00943009430094301
invoiceninja,11,175763,1633,0.009290920159533008
invoiceninja,12,183156,1702,0.009292624866234249
invoiceninja,13,185191,1765,0.00953070073599689
invoiceninja,14,188909,1799,0.009523103716604291
invoiceninja,15,191909,1802,0.00938986707241453
invoiceninja,16,201191,2007,0.009975595329810976
invoiceninja,17,208025,2007,0.009647878860713856
invoiceninja,18,222642,2003,0.008996505600919863
invoiceninja,19,210128,1915,0.009113492728241834
invoiceninja,20,221690,1918,0.008651720871487212
invoiceninja,21,222383,1137,0.005112800888557129
invoiceninja,22,221452,1138,0.005138811119339631
invoiceninja,23,227835,1139,0.004999231900278711
invoiceninja,24,230675,1137,0.00492901268017774
spark-notebook,1,100999,798,0.007901068327409182
spark-notebook,2,113113,798,0.0070548920106442235
spark-notebook,3,187422,184,0.0009817417378962983
spark-notebook,4,190347,184,0.0009666556341838852
spark-notebook,5,191464,184,0.0009610161701416454
spark-notebook,6,191890,184,0.0009588826932096513
spark-notebook,7,193543,184,0.0009506931276253856
spark-notebook,8,195670,184,0.0009403587673123115
spark-notebook,9,195677,184,0.0009403251276338047
spark-notebook,10,198239,184,0.0009281725593853884
spark-notebook,11,198650,210,0.0010571356657437705
spark-notebook,12,200449,210,0.0010476480301722633
spark-notebook,13,218714,243,0.0011110399882952166
spark-notebook,14,218841,369,0.0016861557020850756
spark-notebook,15,234960,412,0.0017534899557371468
spark-notebook,16,235823,399,0.0016919469262964173
spark-notebook,17,235866,399,0.0016916384726921219
spark-notebook,18,236105,399,0.0016899260922047395
spark-notebook,19,238170,399,0.0016752739639753118
spark-notebook,20,238166,399,0.001675302100215816
spark-notebook,21,238336,399,0.0016741071428571428
spark-notebook,22,238836,452,0.0018925120166139108
spark-notebook,23,223429,452,0.0020230140223516193
spark-notebook,24,223430,452,0.002023004967998926
Leaflet,1,11728,631,0.05380286493860846
Leaflet,2,12172,2261,0.1857541899441341
Leaflet,3,12183,2261,0.1855864729541164
Leaflet,4,12261,2261,0.18440583965418808
Leaflet,5,12411,2261,0.18217710095882686
Leaflet,6,14138,2714,0.19196491724430612
Leaflet,7,14395,2714,0.1885376866967697
Leaflet,8,14512,2747,0.18929162072767364
Leaflet,9,14822,2901,0.1957225745513426
Leaflet,10,15015,2901,0.1932067932067932
Leaflet,11,15273,3012,0.19721076409349833
Leaflet,12,15397,3041,0.1975060076638306
Leaflet,13,16059,3733,0.23245532100379848
Leaflet,14,15639,3041,0.19444977300338898
Leaflet,15,15639,3041,0.19444977300338898
Leaflet,16,18802,6089,0.32384852675247316
Leaflet,17,19027,6236,0.327744783728386
Leaflet,18,13137,6325,0.4814645657303798
Leaflet,19,13264,6385,0.4813781664656212
Leaflet,20,13455,6544,0.48636194723151244
Leaflet,21,13527,6586,0.4868780956605308
Leaflet,22,13752,6723,0.48887434554973824
Leaflet,23,13715,6911,0.5039008384979949
Leaflet,24,13627,6956,0.5104571805973435
metrics,1,11603,4769,0.4110143928294407
metrics,2,12251,4908,0.40062035752183495
metrics,3,9579,3732,0.3896022549326652
metrics,4,9579,3732,0.3896022549326652
metrics,5,9410,3582,0.3806588735387885
metrics,6,9410,3582,0.3806588735387885
metrics,7,9298,3577,0.38470638847063887
metrics,8,9304,3577,0.38445829750644883
metrics,9,9335,3577,0.3831815747188002
metrics,10,9335,3577,0.3831815747188002
metrics,11,9335,3577,0.3831815747188002
metrics,12,9548,4308,0.4511939673229996
metrics,13,10508,4588,0.43661971830985913
metrics,14,10931,4724,0.43216540115268504
metrics,15,11257,4821,0.4282668561783779
metrics,16,11353,4898,0.4314278164361843
metrics,17,11506,4992,0.4338605944724492
metrics,18,11506,4992,0.4338605944724492
metrics,19,11514,4992,0.43355914538822304
metrics,20,11514,4992,0.43355914538822304
metrics,21,11517,4993,0.43353303811756533
metrics,22,11548,4993,0.43236924142708694
metrics,23,11932,5117,0.42884679852497487
metrics,24,12169,5243,0.43084887829731283
Hystrix,1,15797,0,0
Hystrix,2,15945,0,0
Hystrix,3,15949,0,0
Hystrix,4,16369,0,0
Hystrix,5,16369,0,0
Hystrix,6,19700,10171,0.5162944162436548
Hystrix,7,23382,12263,0.524463262338551
Hystrix,8,24057,12768,0.5307394937024567
Hystrix,9,24487,13051,0.5329766815044717
Hystrix,10,24487,13051,0.5329766815044717
Hystrix,11,24817,13177,0.5309666760688238
Hystrix,12,24500,13051,0.5326938775510204
Hystrix,13,24948,13265,0.5317059483726151
Hystrix,14,29799,18003,0.6041477901943019
Hystrix,15,30082,18123,0.6024532943288345
Hystrix,16,25441,13680,0.537714712471994
Hystrix,17,25670,13887,0.5409816906895208
Hystrix,18,29817,16639,0.5580373612368783
Hystrix,19,28899,15449,0.5345859718329354
Hystrix,20,29225,15622,0.5345423438836613
Hystrix,21,29471,15906,0.5397170099419769
Hystrix,22,30045,16394,0.545648194375104
Hystrix,23,30047,16386,0.5453456251872068
Hystrix,24,30916,16865,0.5455104153189287
mapbox-gl-js,1,2383,0,0
mapbox-gl-js,2,7311,103,0.014088360005471208
mapbox-gl-js,3,8491,146,0.017194676716523378
mapbox-gl-js,4,29895,236,0.007894296705134638
mapbox-gl-js,5,31992,236,0.007376844211052763
mapbox-gl-js,6,31953,270,0.008449910806497042
mapbox-gl-js,7,6663,189,0.028365601080594327
mapbox-gl-js,8,6908,196,0.028372900984365953
mapbox-gl-js,9,6646,303,0.0455913331327114
mapbox-gl-js,10,8641,303,0.03506538595070015
mapbox-gl-js,11,8149,1308,0.16051049208491838
mapbox-gl-js,12,8593,1484,0.1726987082509019
mapbox-gl-js,13,9442,1935,0.204935395043423
mapbox-gl-js,14,9885,2305,0.23318158826504806
mapbox-gl-js,15,11414,10719,0.9391098650779744
mapbox-gl-js,16,9931,2368,0.23844527237941798
mapbox-gl-js,17,10280,2762,0.2686770428015564
mapbox-gl-js,18,11023,3188,0.2892134627596843
mapbox-gl-js,19,11585,3468,0.2993526111350885
mapbox-gl-js,20,12158,3849,0.3165816746175358
mapbox-gl-js,21,12190,3859,0.31657095980311734
mapbox-gl-js,22,0,0,0
mapbox-gl-js,23,12711,4158,0.32711824404059475
mapbox-gl-js,24,12685,4138,0.32621206148994875
Crafty,1,12784,1,0.00007822277847309137
Crafty,2,12978,188,0.014486053321004777
Crafty,3,12727,0,0
Crafty,4,12837,0,0
Crafty,5,13304,188,0.01413108839446783
Crafty,6,13991,188,0.013437209634765206
Crafty,7,15220,1798,0.11813403416557161
Crafty,8,10169,1798,0.17681187924082997
Crafty,9,10173,1798,0.1767423572200924
Crafty,10,8421,2018,0.2396389977437359
Crafty,11,8514,2034,0.23890063424947147
Crafty,12,10277,3784,0.3682008368200837
Crafty,13,10496,4197,0.3998666158536585
Crafty,14,10481,4235,0.4040644976624368
Crafty,15,10705,4281,0.3999065857076133
Crafty,16,10846,4339,0.4000553199336161
Crafty,17,10846,4339,0.4000553199336161
Crafty,18,10846,4339,0.4000553199336161
Crafty,19,10737,4348,0.40495482909565056
Crafty,20,10737,4348,0.40495482909565056
Crafty,21,10737,4348,0.40495482909565056
Crafty,22,10709,4363,0.40741432440003733
Crafty,23,10940,4566,0.4173674588665448
Crafty,24,11566,4612,0.39875497146809613
bootstrap,1,1715,0,0
bootstrap,2,1715,0,0
bootstrap,3,207,0,0
bootstrap,4,207,0,0
bootstrap,5,549,0,0
bootstrap,6,2242,1589,0.7087421944692239
bootstrap,7,2370,1645,0.6940928270042194
bootstrap,8,2309,1507,0.6526634906886097
bootstrap,9,8805,7933,0.9009653605905735
bootstrap,10,15035,8888,0.5911539740605254
bootstrap,11,15068,8909,0.5912529864613751
bootstrap,12,15250,9034,0.5923934426229508
bootstrap,13,16536,9195,0.5560595065312046
bootstrap,14,10337,2880,0.27861081551707456
bootstrap,15,10365,2896,0.279401833092137
bootstrap,16,10501,2932,0.2792115036663175
bootstrap,17,10589,2962,0.2797242421380678
bootstrap,18,10599,2956,0.27889423530521745
bootstrap,19,10609,3034,0.2859835988311811
bootstrap,20,10892,3034,0.27855306647080424
bootstrap,21,11142,3120,0.28002154011847064
bootstrap,22,11301,3120,0.27608176267586937
bootstrap,23,5671,2423,0.4272615059072474
bootstrap,24,5698,2439,0.42804492804492805
androidannotations,1,20484,7220,0.3524702206600273
androidannotations,2,21896,7250,0.3311107051516259
androidannotations,3,21793,7230,0.33175790391410087
androidannotations,4,22553,7430,0.3294461934110761
androidannotations,5,22921,7744,0.337856114480171
androidannotations,6,22957,7777,0.33876377575467176
androidannotations,7,22873,7965,0.34822716740261445
androidannotations,8,23209,8054,0.3470205523719247
androidannotations,9,23151,8041,0.34732840913999397
androidannotations,10,23356,8151,0.34898955300565165
androidannotations,11,24240,8389,0.3460808580858086
androidannotations,12,24699,8430,0.3413093647516094
androidannotations,13,24788,8022,0.3236243343553332
androidannotations,14,24788,8022,0.3236243343553332
androidannotations,15,24922,8152,0.3271005537276302
androidannotations,16,25207,8274,0.3282421549569564
androidannotations,17,26323,8659,0.32895186718839037
androidannotations,18,26466,8733,0.3299705282248923
androidannotations,19,27228,9364,0.3439106801821654
androidannotations,20,27331,9351,0.3421389630822143
androidannotations,21,27331,9351,0.3421389630822143
androidannotations,22,27338,9357,0.3422708318092033
androidannotations,23,27696,9511,0.3434069901790872
androidannotations,24,29048,9841,0.33878408152024236
aframe,1,120896,13876,0.11477633668607728
aframe,2,120896,13876,0.11477633668607728
aframe,3,120896,13876,0.11477633668607728
aframe,4,120896,13876,0.11477633668607728
aframe,5,120896,13876,0.11477633668607728
aframe,6,120896,13876,0.11477633668607728
aframe,7,120896,13876,0.11477633668607728
aframe,8,47654,0,0
aframe,9,23656,491,0.02075583361515049
aframe,10,24634,491,0.01993180157505886
aframe,11,39068,1347,0.034478345448960786
aframe,12,37479,1915,0.051095280023479815
aframe,13,46179,2629,0.05693063946815652
aframe,14,42453,2780,0.06548418250771441
aframe,15,43654,3797,0.08697942914738627
aframe,16,79143,4679,0.059120831911855756
aframe,17,81988,4848,0.0591306044787042
aframe,18,81905,4919,0.06005738355411758
aframe,19,83576,5316,0.06360677706518618
aframe,20,88988,6065,0.06815525688856924
aframe,21,88920,6185,0.06955690508322088
aframe,22,89191,6576,0.07372941216041977
aframe,23,129993,7116,0.054741409152800534
aframe,24,94269,7942,0.08424826825361466
serverless,1,958,0,0
serverless,2,958,0,0
serverless,3,958,0,0
serverless,4,887,88,0.0992108229988726
serverless,5,2920,612,0.2095890410958904
serverless,6,4855,841,0.17322348094747683
serverless,7,5948,1089,0.18308675184936113
serverless,8,6429,1212,0.1885207652823145
serverless,9,6908,1312,0.1899247249565721
serverless,10,10711,2552,0.238259732984782
serverless,11,11686,2594,0.22197501283587198
serverless,12,10625,2308,0.2172235294117647
serverless,13,11425,2635,0.23063457330415754
serverless,14,4120,2619,0.6356796116504855
serverless,15,6222,3951,0.6350048216007714
serverless,16,9268,5872,0.6335779024600777
serverless,17,10805,7103,0.6573808422026839
serverless,18,11354,7359,0.6481416240972344
serverless,19,16386,11421,0.6969974368363236
serverless,20,19384,13868,0.7154354106479571
serverless,21,21564,15365,0.7125301428306436
serverless,22,22871,16341,0.7144855931091776
serverless,23,23627,17057,0.7219283023659373
serverless,24,24711,17910,0.7247784387519728
p5.js,1,15441,5074,0.3286056602551648
p5.js,2,17535,5120,0.2919874536641004
p5.js,3,38965,5996,0.15388168869498267
p5.js,4,41793,6002,0.14361256669777236
p5.js,5,40394,6002,0.148586423726296
p5.js,6,33842,5513,0.16290408368299747
p5.js,7,44181,5513,0.12478214617143116
p5.js,8,45490,5513,0.12119147065289075
p5.js,9,66083,5513,0.0834253892831742
p5.js,10,64699,5513,0.08520997233342092
p5.js,11,73405,5529,0.0753218445609972
p5.js,12,70355,5529,0.07858716509132257
p5.js,13,74424,5623,0.07555358486509728
p5.js,14,74609,5529,0.0741063410580493
p5.js,15,76389,6249,0.08180497192004084
p5.js,16,76216,6249,0.0819906581295266
p5.js,17,94709,6291,0.06642452142879769
p5.js,18,87589,10693,0.12208153991939627
p5.js,19,87597,10715,0.12232154069203283
p5.js,20,88808,10803,0.1216444464462661
p5.js,21,89229,10920,0.1223817368792657
p5.js,22,89575,10928,0.12199832542562099
p5.js,23,46240,18684,0.4040657439446367
p5.js,24,47240,18900,0.40008467400508047
habitica,1,1227,231,0.1882640586797066
habitica,2,1280,231,0.18046875
habitica,3,1416,330,0.2330508474576271
habitica,4,2478,494,0.1993543179983858
habitica,5,3069,846,0.2756598240469208
habitica,6,140871,104011,0.7383421712062809
habitica,7,141140,104011,0.7369349581975344
habitica,8,140728,103838,0.7378631118185436
habitica,9,140797,103879,0.7377927086514627
habitica,10,140941,103934,0.7374291370147792
habitica,11,5368,925,0.17231743666169896
habitica,12,5517,980,0.17763277143375023
habitica,13,6982,1065,0.15253509023202522
habitica,14,8749,353,0.040347468282089384
habitica,15,9776,618,0.06321603927986907
habitica,16,10455,717,0.06857962697274031
habitica,17,9203,1506,0.16364229055742693
habitica,18,9441,1506,0.15951700031776295
habitica,19,11485,766,0.06669569003047453
habitica,20,9398,1519,0.16163013407107896
habitica,21,9522,1564,0.1642512077294686
habitica,22,9709,1580,0.16273560613863425
habitica,23,12408,767,0.06181495809155384
habitica,24,10218,1574,0.15404188686631434
rails,1,126821,78794,0.6213008886540873
rails,2,127340,80356,0.6310350243442752
rails,3,128661,81560,0.6339139288517888
rails,4,135720,82612,0.6086943707633363
rails,5,138300,84206,0.6088647866955893
rails,6,139344,85197,0.611414915604547
rails,7,141638,86359,0.609716319066917
rails,8,144235,88193,0.6114535306964329
rails,9,146306,89948,0.614793651661586
rails,10,133938,90406,0.6749839477967418
rails,11,133947,90477,0.6754686555130014
rails,12,135023,91360,0.6766254638098694
rails,13,135972,92260,0.6785220486570764
rails,14,136552,92885,0.6802170601675552
rails,15,138286,94060,0.680184545073254
rails,16,139563,95025,0.6808753036263193
rails,17,141500,96122,0.6793074204946996
rails,18,142009,96978,0.6829003795534085
rails,19,142102,97560,0.6865490985348552
rails,20,144132,98848,0.6858157799794633
rails,21,140622,96772,0.6881711254284536
rails,22,141514,97181,0.6867235750526449
rails,23,145052,100017,0.6895251358133635
rails,24,146792,101148,0.689056624339201
fog,1,62175,11602,0.1866023321270607
fog,2,69116,13000,0.18808958851785404
fog,3,70784,13602,0.1921620705244123
fog,4,73598,14519,0.197274382456045
fog,5,74424,14726,0.19786627969472212
fog,6,77750,15758,0.20267524115755628
fog,7,80650,16429,0.20370737755734655
fog,8,87743,17816,0.20304753655562266
fog,9,95948,20084,0.2093217159294618
fog,10,100932,20675,0.20484088297071296
fog,11,104554,18528,0.17720986284599347
fog,12,108528,19555,0.18018391567153177
fog,13,110707,19985,0.18052155690245422
fog,14,115266,21237,0.18424340221747956
fog,15,74780,14047,0.18784434340732817
fog,16,119292,22101,0.18526808168192335
fog,17,115588,23013,0.1990950617711181
fog,18,122818,24727,0.20133042387923594
fog,19,131061,27132,0.20701810607274476
fog,20,133693,28381,0.21228486158587212
fog,21,136017,29180,0.2145320070285332
fog,22,140217,30019,0.21408958970738212
fog,23,146770,30817,0.2099679771070382
fog,24,149021,31628,0.21223854356097463
refinerycms,1,15638,2643,0.16901138252973527
refinerycms,2,15080,2738,0.18156498673740054
refinerycms,3,15529,2743,0.1766372593212699
refinerycms,4,15708,2907,0.18506493506493507
refinerycms,5,14817,2962,0.19990551393669434
refinerycms,6,11772,3592,0.30513081889228677
refinerycms,7,11735,3836,0.32688538559863656
refinerycms,8,12028,4018,0.3340538742933156
refinerycms,9,12286,4134,0.3364805469640241
refinerycms,10,11974,4262,0.3559378653749791
refinerycms,11,12203,4421,0.36228796197656316
refinerycms,12,12403,4512,0.36378295573651537
refinerycms,13,12682,4663,0.36768648478158017
refinerycms,14,12744,4714,0.36989956057752665
refinerycms,15,12718,4724,0.3714420506368926
refinerycms,16,12928,4835,0.3739944306930693
refinerycms,17,13176,4964,0.37674559805707347
refinerycms,18,13140,4939,0.3758751902587519
refinerycms,19,13131,4964,0.37803670702916764
refinerycms,20,13230,5018,0.37928949357520786
refinerycms,21,13260,5029,0.37926093514328807
refinerycms,22,13460,5179,0.3847696879643388
refinerycms,23,13397,5283,0.39434201686944836
refinerycms,24,13458,5352,0.39768167632634865
generator-jhipster,1,26996,7857,0.2910431174988887
generator-jhipster,2,26996,7857,0.2910431174988887
generator-jhipster,3,26996,7857,0.2910431174988887
generator-jhipster,4,26996,7857,0.2910431174988887
generator-jhipster,5,26996,7857,0.2910431174988887
generator-jhipster,6,1139,38,0.033362598770851626
generator-jhipster,7,2187,129,0.05898491083676269
generator-jhipster,8,3539,279,0.0788358293303193
generator-jhipster,9,3769,270,0.0716370390023879
generator-jhipster,10,5405,513,0.09491211840888067
generator-jhipster,11,5140,558,0.1085603112840467
generator-jhipster,12,5467,558,0.10206694713736968
generator-jhipster,13,6878,757,0.11006106426286712
generator-jhipster,14,6824,757,0.11093200468933177
generator-jhipster,15,6762,757,0.11194912747707779
generator-jhipster,16,6763,757,0.11193257430134555
generator-jhipster,17,7278,768,0.1055234954657873
generator-jhipster,18,7941,776,0.0977206900894094
generator-jhipster,19,8602,849,0.09869797721460126
generator-jhipster,20,9428,908,0.09630886720407297
generator-jhipster,21,9978,1033,0.1035277610743636
generator-jhipster,22,9971,1008,0.10109317019356133
generator-jhipster,23,11843,1471,0.12420839314362915
generator-jhipster,24,12067,1506,0.12480318223253502
pyrocms,1,1177,10,0.008496176720475786
pyrocms,2,1177,10,0.008496176720475786
pyrocms,3,1177,10,0.008496176720475786
pyrocms,4,1177,10,0.008496176720475786
pyrocms,5,1177,10,0.008496176720475786
pyrocms,6,1177,10,0.008496176720475786
pyrocms,7,1177,10,0.008496176720475786
pyrocms,8,1177,10,0.008496176720475786
pyrocms,9,1177,10,0.008496176720475786
pyrocms,10,1177,10,0.008496176720475786
pyrocms,11,1177,10,0.008496176720475786
pyrocms,12,1177,10,0.008496176720475786
pyrocms,13,1177,10,0.008496176720475786
pyrocms,14,1177,10,0.008496176720475786
pyrocms,15,1177,10,0.008496176720475786
pyrocms,16,1177,10,0.008496176720475786
pyrocms,17,1177,10,0.008496176720475786
pyrocms,18,1177,10,0.008496176720475786
pyrocms,19,1177,10,0.008496176720475786
pyrocms,20,1177,10,0.008496176720475786
pyrocms,21,1177,10,0.008496176720475786
pyrocms,22,1177,10,0.008496176720475786
pyrocms,23,1177,10,0.008496176720475786
pyrocms,24,1177,10,0.008496176720475786
django-cms,1,40707,5785,0.1421131500724691
django-cms,2,41082,6120,0.14897035197896888
django-cms,3,38699,6623,0.1711413731620972
django-cms,4,38987,6778,0.17385282273578373
